5.66425,-1.72613,3.00651,
5.62662,-1.73008,3.00651,
5.66425,-1.90715,3.00651,
5.59062,-1.74178,3.00651,
5.55785,-1.7607,3.00651,
5.52972,-1.78602,3.0065,
5.50748,-1.81664,3.0065,
5.49209,-1.85121,3.0065,
5.48422,-1.88823,3.0065,
5.48422,-1.92607,3.0065,
5.49208,-1.96309,3.0065,
5.50748,-1.99766,3.0065,
5.52972,-2.02828,3.0065,
5.55784,-2.0536,3.00651,
5.59062,-2.07253,3.00651,
5.62661,-2.08422,3.00651,
5.66424,-2.08818,3.00651,
5.70188,-2.08423,3.00651,
5.73787,-2.07254,3.00651,
5.77065,-2.05362,3.00651,
5.79878,-2.02829,3.00651,
5.82102,-1.99768,3.00651,
5.83642,-1.96311,3.00651,
5.84429,-1.92609,3.00651,
5.84429,-1.88825,3.00651,
5.83642,-1.85123,3.00651,
5.82104,-1.81666,3.00651,
5.79879,-1.78603,3.00651,
5.77067,-1.76071,3.00651,
5.7379,-1.74178,3.00651,
5.70191,-1.73009,3.00651,
5.66457,-1.90715,-3.00591,
5.62693,-1.73008,-3.00591,
5.66457,-1.72613,-3.00591,
5.59094,-1.74178,-3.00592,
5.55817,-1.7607,-3.00592,
5.53004,-1.78602,-3.00592,
5.5078,-1.81664,-3.00592,
5.4924,-1.85121,-3.00592,
5.48453,-1.88823,-3.00593,
5.48453,-1.92607,-3.00593,
5.4924,-1.96309,-3.00592,
5.50779,-1.99766,-3.00592,
5.53004,-2.02828,-3.00592,
5.55816,-2.0536,-3.00592,
5.59093,-2.07253,-3.00592,
5.62692,-2.08422,-3.00591,
5.66456,-2.08818,-3.00591,
5.7022,-2.08423,-3.00591,
5.73819,-2.07254,-3.00591,
5.77097,-2.05362,-3.0059,
5.79909,-2.02829,-3.0059,
5.82133,-1.99768,-3.0059,
5.83673,-1.96311,-3.0059,
5.8446,-1.92609,-3.0059,
5.84461,-1.88825,-3.0059,
5.83674,-1.85123,-3.0059,
5.82135,-1.81666,-3.0059,
5.79911,-1.78603,-3.0059,
5.77099,-1.76071,-3.0059,
5.73822,-1.74178,-3.00591,
5.70222,-1.73009,-3.00591,
-4.26731,-1.72613,3.00599,
-4.30494,-1.73008,3.00599,
-4.26731,-1.90715,3.00599,
-4.34094,-1.74178,3.00598,
-4.37371,-1.7607,3.00598,
-4.40183,-1.78602,3.00598,
-4.42408,-1.81664,3.00598,
-4.43947,-1.85121,3.00598,
-4.44734,-1.88823,3.00598,
-4.44734,-1.92607,3.00598,
-4.43948,-1.96309,3.00598,
-4.42408,-1.99766,3.00598,
-4.40184,-2.02828,3.00598,
-4.37372,-2.0536,3.00598,
-4.34094,-2.07253,3.00598,
-4.30495,-2.08422,3.00599,
-4.26732,-2.08818,3.00599,
-4.22968,-2.08423,3.00599,
-4.19369,-2.07254,3.00599,
-4.16091,-2.05362,3.00599,
-4.13278,-2.02829,3.00599,
-4.11054,-1.99768,3.00599,
-4.09514,-1.96311,3.00599,
-4.08727,-1.92609,3.00599,
-4.08727,-1.88825,3.00599,
-4.09514,-1.85123,3.00599,
-4.11052,-1.81666,3.00599,
-4.13277,-1.78603,3.00599,
-4.16089,-1.76071,3.00599,
-4.19366,-1.74178,3.00599,
-4.22965,-1.73009,3.00599,
-4.26699,-1.90715,-3.00643,
-4.30463,-1.73008,-3.00644,
-4.26699,-1.72613,-3.00643,
-4.34062,-1.74178,-3.00644,
-4.37339,-1.7607,-3.00644,
-4.40152,-1.78602,-3.00644,
-4.42376,-1.81664,-3.00645,
-4.43916,-1.85121,-3.00645,
-4.44703,-1.88823,-3.00645,
-4.44703,-1.92607,-3.00645,
-4.43916,-1.96309,-3.00645,
-4.42377,-1.99766,-3.00645,
-4.40152,-2.02828,-3.00644,
-4.3734,-2.0536,-3.00644,
-4.34063,-2.07253,-3.00644,
-4.30464,-2.08422,-3.00644,
-4.267,-2.08818,-3.00643,
-4.22936,-2.08423,-3.00643,
-4.19337,-2.07254,-3.00643,
-4.16059,-2.05362,-3.00643,
-4.13247,-2.02829,-3.00642,
-4.11022,-1.99768,-3.00642,
-4.09483,-1.96311,-3.00642,
-4.08696,-1.92609,-3.00642,
-4.08695,-1.88825,-3.00642,
-4.09482,-1.85123,-3.00642,
-4.11021,-1.81666,-3.00642,
-4.13245,-1.78603,-3.00642,
-4.16057,-1.76071,-3.00643,
-4.19334,-1.74178,-3.00643,
-4.22933,-1.73009,-3.00643,
-6.92159,-0.184228,0.108684,
-6.92121,-0.188165,0.071049,
-6.90415,-0.364413,0.108685,
-6.92008,-0.199805,0.035055,
-6.91826,-0.21864,0.002281,
-6.91582,-0.243845,-0.025844,
